id,text,language,scam_or_safe,scam_type,source,indicators,split
ss-000501,कर्ज रिलीज करण्यासाठी इन्शुरन्स प्रीमियम भरा.,mr,scam,loan,synthetic_scamshield,loan_offer|payment_request|suspicious_url|urgency,validation
ss-000502,"Aapka Axis ATM card block ho gaya hai, details update kare http://192.0.2.10/login",hinglish,scam,bank_impersonation,synthetic_scamshield,bank_impersonation|otp_request|urgency|suspicious_url,test
ss-000503,आपकी बस पास नवीनीकृत हो गई।,hi,safe,safe,synthetic_scamshield,none,train
ss-000504,Electricity will be cut in 2 hours. Pay pending bill only on http://192.0.2.10/login.,en,scam,other,synthetic_scamshield,urgency|suspicious_url|impersonation,test
ss-000505,Meeting 4pm lab me hai.,hinglish,safe,safe,synthetic_scamshield,none,train
ss-000506,"Aapka ATM card block ho gaya hai, details update kare immediately",en,scam,bank_impersonation,hf_karanverma19,urgency|bank_impersonation,test
ss-000507,No documents loan disbursed today. First pay GST on http://192.0.2.10/login.,en,scam,loan,synthetic_scamshield,loan_offer|payment_request|suspicious_url|urgency,test
ss-000508,Double your money in 24 hours with our crypto trading group. Deposit on http://192.0.2.10/login.,en,scam,investment,synthetic_scamshield,investment_return|payment_request|urgency,test
ss-000509,लाईट बिल भरले. लिंक नाही.,mr,safe,safe,synthetic_scamshield,none,test
ss-000510,Part time job selected. Deposit security fee on UPI to start.,en,scam,job,synthetic_scamshield,job_offer|payment_request|sensitive_info_request,validation
ss-000511,"Aapka parcel customs me atka hai, ₹35 pay karke release kare abhi kare",hinglish,scam,delivery,hf_karanverma19,delivery,train
ss-000512,"SBI a/c XX90 se Rs.80.00 debit 28-Jul ko. Dispute ke liye official app use karo, koi link nahi.",hinglish,safe,safe,synthetic_scamshield,none,train
ss-000513,Your Axis debit card is blocked. Share OTP and login at http://verify-kyc.example.in/update to unblock.,en,scam,bank_impersonation,synthetic_scamshield,bank_impersonation|otp_request|urgency|suspicious_url,train
ss-000514,ICICI आधिकारिक ऐप से ही बैंकिंग करें। कॉल पर पिन न बताएँ।,hi,safe,safe,synthetic_scamshield,none,train
ss-000515,"UPI collect request approve karo http://192.0.2.10/login pe, warna paise kat jayenge.",hinglish,scam,upi_payment,synthetic_scamshield,payment_request|otp_request|suspicious_url|urgency,train
ss-000516,फ्लिपकार्ट केयर: ऑर्डर कैंसल। OTP बताइए।,hi,scam,customer_care,synthetic_scamshield,customer_care|otp_request|bank_impersonation,train
ss-000517,तुमचे Axis KYC कालबाह्य झाले आहे. खाते ब्लॉक होण्यापूर्वी http://192.0.2.10/login उघडा.,mr,scam,kyc,synthetic_scamshield,urgency|kyc_language|account_block_threat|suspicious_url,train
ss-000518,SBI ईएमआई कट गई। कोई कार्रवाई नहीं।,hi,safe,safe,synthetic_scamshield,none,validation
ss-000519,आपका SBI कार्ड ब्लॉक है। अनब्लॉक करने हेतु http://192.0.2.10/login खोलें।,hi,scam,bank_impersonation,synthetic_scamshield,bank_impersonation|otp_request|urgency|suspicious_url,validation
ss-000520,"Aapka ATM card block ho gaya hai, details update kare",hinglish,scam,bank_impersonation,hf_karanverma19,bank_impersonation,validation
ss-000521,Your loan EMI is paid. Axis will not call to ask for a processing fee refund.,en,safe,safe,synthetic_scamshield,none,train
ss-000522,PhonePe रिफंड अटका है। http://192.0.2.10/login पर पिन डालकर पाएं।,hi,scam,upi_payment,synthetic_scamshield,payment_request|otp_request|suspicious_url|urgency,train
ss-000523,"Dear customer, your Axis KYC has expired. Click http://verify-kyc.example.in/update immediately to prevent account blocking.",en,scam,kyc,synthetic_scamshield,urgency|kyc_language|account_block_threat|suspicious_url,train
ss-000524,Your SBI debit card is blocked. Share OTP and login at http://verify-kyc.example.in/update to unblock.,en,scam,bank_impersonation,synthetic_scamshield,bank_impersonation|otp_request|urgency|suspicious_url,train
ss-000525,"Aadhaar lock ho gaya hai, http://192.0.2.10/login pe verify karo warna subsidy ruk jayegi.",hinglish,scam,phishing,synthetic_scamshield,suspicious_url|urgency|sensitive_info_request,test
ss-000526,"PNB: Rs.80.00 debited from a/c XX90 on 28-Jul at POS. If not you, use official PNB app.",en,safe,safe,synthetic_scamshield,none,train
ss-000527,"Birthday dinner ghar pe hai, paise mat bhejna.",hinglish,safe,safe,synthetic_scamshield,none,train
ss-000528,कोर्टाची नोटीस. दंड http://192.0.2.10/login वर भरा.,mr,scam,other,synthetic_scamshield,urgency|suspicious_url|impersonation,validation
ss-000529,HDFC खाते ब्लॉक होणार आहे. OTP http://192.0.2.10/login वर द्या.,mr,scam,bank_impersonation,synthetic_scamshield,bank_impersonation|otp_request|urgency|suspicious_url,test
ss-000530,"Package delivered. If a courier asks for extra customs pay by unknown link, refuse and use the shop app.",en,safe,safe,synthetic_scamshield,none,train
ss-000531,ICICI केवाईसी पूरा है। लिंक पर क्लिक न करें और ओटीपी साझा न करें।,hi,safe,safe,synthetic_scamshield,none,train
ss-000532,ICICI KYC pending hai. Jaldi http://192.0.2.10/login pe update karo warna account band ho jayega.,hinglish,scam,kyc,synthetic_scamshield,urgency|kyc_language|account_block_threat|suspicious_url,train
ss-000533,SBI KYC पूर्ण आहे. लिंक उघडू नका. OTP देऊ नका.,mr,safe,safe,synthetic_scamshield,none,train
ss-000534,"Paytm support: we are sending a request, approve it and read the OTP.",en,scam,customer_care,synthetic_scamshield,customer_care|otp_request|bank_impersonation,train
ss-000535,तुरंत SBI केवाईसी पूरा करें वरना आपका खाता ब्लॉक हो जाएगा http://verify-kyc.example.in/update,hi,scam,kyc,synthetic_scamshield,urgency|kyc_language|account_block_threat|suspicious_url,test
ss-000536,Urgent: complete Axis video KYC on http://192.0.2.10/login to keep UPI active.,en,scam,kyc,synthetic_scamshield,urgency|kyc_language|account_block_threat|suspicious_url,test
ss-000537,HDFC security: unusual login detected. Confirm PIN on http://verify-kyc.example.in/update within 10 minutes.,en,scam,bank_impersonation,synthetic_scamshield,bank_impersonation|otp_request|urgency|suspicious_url,train
ss-000538,Aapka HDFC account block ho raha hai. OTP share karo aur http://verify-kyc.example.in/update kholo.,hinglish,scam,bank_impersonation,synthetic_scamshield,bank_impersonation|otp_request|urgency|suspicious_url,train
ss-000539,Income tax refund pending. Submit PAN on http://verify-kyc.example.in/update immediately.,en,scam,phishing,synthetic_scamshield,suspicious_url|urgency|sensitive_info_request,train
ss-000540,"You are selected for instant loan approval, click to proceed please act now",hinglish,scam,loan,hf_karanverma19,suspicious_url|loan,train
ss-000541,ईमेल लॉगिन http://192.0.2.10/login वर अपडेट करा नाहीतर बंद होईल.,mr,scam,phishing,synthetic_scamshield,suspicious_url|urgency|sensitive_info_request,train
ss-000542,"You received Rs 50,000. Confirm UPI PIN on http://verify-kyc.example.in/update to credit your Google Pay wallet.",en,scam,upi_payment,synthetic_scamshield,payment_request|otp_request|suspicious_url|urgency,train
ss-000543,"Aapka parcel customs me atka hai, ₹35 pay karke release kare",hinglish,scam,delivery,hf_karanverma19,delivery,train
ss-000544,Official HDFC app se hi login karo. Customer care OTP nahi mangta.,hinglish,safe,safe,synthetic_scamshield,none,train
ss-000545,क्रिप्टो ग्रुप: 24 तासात डबल. http://192.0.2.10/login वर पैसे टाका.,mr,scam,investment,synthetic_scamshield,investment_return|payment_request|urgency,train
ss-000546,Your PhonePe payment of Rs 1 failed. Pay the remaining Rs 1 on http://192.0.2.10/login to receive a refund.,en,scam,upi_payment,synthetic_scamshield,payment_request|otp_request|suspicious_url|urgency,train
ss-000547,आपका SBI कार्ड ब्लॉक है। अनब्लॉक करने हेतु http://verify-kyc.example.in/update खोलें।,hi,scam,bank_impersonation,synthetic_scamshield,bank_impersonation|otp_request|urgency|suspicious_url,train
ss-000548,"आई, मी कॉलेजमध्ये पोहोचलो. संध्याकाळी फोन करतो.",mr,safe,safe,synthetic_scamshield,none,train
ss-000549,"Loan EMI paid hai, processing fee ke naam pe paise mat bhejna.",hinglish,safe,safe,synthetic_scamshield,none,train
ss-000550,"Aapka SBI ATM card block ho gaya hai, details update kare http://verify-kyc.example.in/update",hinglish,scam,bank_impersonation,synthetic_scamshield,bank_impersonation|otp_request|urgency|suspicious_url,train
ss-000551,"SBI a/c XX12 se Rs.250.00 debit 01-Sep ko. Dispute ke liye official app use karo, koi link nahi.",hinglish,safe,safe,synthetic_scamshield,none,test
ss-000552,Your ICICI video KYC appointment is booked in the official app only. Ignore other SMS links.,en,safe,safe,synthetic_scamshield,none,test
ss-000553,नौकरी के लिए कॉलेज पोर्टल पर आवेदन हुआ। कोई फीस नहीं।,hi,safe,safe,synthetic_scamshield,none,validation
ss-000554,"Aapka parcel customs me atka hai, ₹35 pay karke release kare immediately",en,scam,delivery,hf_karanverma19,urgency|delivery,test
